player_name,team,position,adp,ecr_rank,bye_week,player_id,games,fantasy_points,fantasy_points_ppr,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,completions,attempts,passing_yards,passing_tds,interceptions,snap_pct,value_score,ppg,rushing_ppg,snap_share,volume,efficiency,receiving_ppg,td_rate,position_rank,adp_position_rank,value_gap
Breece Hall,NYJ,RB,40.54,41,13.0,00-0038120,16.0,183.9,240.9,209.0,876.0,5.0,76.0,57.0,483.0,3.0,0.0,0.0,0.0,0.0,0.0,0.72375,1.005767924989485,15.056250000000002,7.3500000000000005,0.72375,17.8125,0.8452631578947369,7.706250000000001,0.028070175438596492,15,14,-1
Rachaad White,WAS,RB,109.08,109,7.0,00-0037256,15.0,148.6,199.6,144.0,613.0,3.0,57.0,51.0,393.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5547058823529412,0.9562383659860405,13.706666666666669,5.286666666666667,0.5547058823529412,13.4,1.0228855721393035,8.42,0.04477611940298507,16,36,20
James Conner,ARI,RB,200.91,202,14.0,00-0033553,16.0,206.8,253.8,236.0,1094.0,8.0,55.0,47.0,414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.60625,0.9134791477501322,15.7375,9.8375,0.60625,18.1875,0.8652920962199313,5.9,0.030927835051546393,17,60,43
David Montgomery,HOU,RB,61.27,61,8.0,00-0035685,14.0,185.72,221.72,185.0,775.0,12.0,38.0,36.0,341.0,0.0,1.0,1.0,3.0,1.0,0.0,0.4073333333333334,0.8839140492708463,15.685714285714285,10.678571428571429,0.4073333333333334,15.928571428571429,0.9847533632286996,5.007142857142857,0.053811659192825115,18,22,4
Aaron Jones Sr.,MIN,RB,113.89,114,6.0,00-0033293,17.0,190.6,241.6,255.0,1138.0,5.0,62.0,51.0,408.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6372222222222222,0.7660717549614141,14.564705882352943,8.458823529411765,0.6372222222222222,18.647058823529413,0.7810725552050474,6.105882352941177,0.022082018927444796,19,39,20
J.K. Dobbins,DEN,RB,102.83,102,10.0,00-0036158,13.0,159.8,191.8,195.0,905.0,9.0,38.0,32.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6321428571428571,0.7502458974240335,14.753846153846155,11.115384615384615,0.6321428571428571,17.923076923076923,0.8231759656652361,3.6384615384615384,0.03862660944206009,20,35,15
Bucky Irving,TB,RB,59.01,60,10.0,00-0039361,17.0,197.4,244.4,207.0,1122.0,8.0,52.0,47.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577777777777778,0.6905160178227602,14.494117647058822,9.423529411764704,0.4577777777777778,15.235294117647058,0.9513513513513513,5.070588235294117,0.03088803088803089,21,21,0
Christian McCaffrey,SF,RB,10.22,9,8.0,00-0033280,4.0,32.800000000000004,47.8,50.0,202.0,0.0,19.0,15.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7224999999999999,0.5728283508772232,12.450000000000001,5.050000000000001,0.7224999999999999,17.25,0.7217391304347827,7.4,0.0,22,3,-19
Austin Ekeler,FA,RB,349.07,400,,00-0033699,12.0,97.3,132.3,77.0,367.0,4.0,41.0,35.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.5499460334695601,11.025,5.058333333333334,0.5166666666666667,9.833333333333334,1.1211864406779661,5.966666666666666,0.03389830508474576,23,133,110
D'Andre Swift,CHI,RB,57.6,57,10.0,00-0036275,17.0,172.5,214.5,253.0,959.0,6.0,52.0,42.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668235294117647,0.4908562052677612,12.5,7.758823529411765,0.668235294117647,17.941176470588236,0.6967213114754098,4.741176470588235,0.019672131147540985,24,20,-4
Michael Carter,TEN,RB,328.26,367,9.0,00-0036924,3.0,24.8,35.8,35.0,131.0,1.0,11.0,11.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,0.4886769751557596,11.933333333333332,6.366666666666667,0.6166666666666667,15.333333333333334,0.7782608695652173,5.566666666666666,0.021739130434782608,25,121,96
Zach Charbonnet,SEA,RB,146.75,140,11.0,00-0039165,17.0,141.70000000000002,183.7,135.0,569.0,8.0,52.0,42.0,308.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5270588235294118,0.48713445227300856,10.805882352941175,6.170588235294118,0.5270588235294118,11.0,0.9823529411764705,4.635294117647058,0.0481283422459893,26,47,21
Rico Dowdle,PIT,RB,87.49,87,9.0,00-0036139,16.0,158.8,197.8,235.0,1079.0,2.0,49.0,39.0,249.0,3.0,0.0,0.0,0.0,0.0,0.0,0.575,0.4506998136818848,12.6125,7.49375,0.575,17.75,0.7105633802816902,5.11875,0.017605633802816902,27,30,3
Tony Pollard,TEN,RB,83.23,83,9.0,00-0035261,16.0,159.70000000000002,200.7,260.0,1079.0,5.0,57.0,41.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678125,0.4360276663533355,12.66875,8.61875,0.678125,19.8125,0.6394321766561514,4.05,0.015772870662460567,28,29,1
Rhamondre Stevenson,NE,RB,80.24,80,11.0,00-0036875,15.0,142.9,175.9,207.0,801.0,7.0,41.0,33.0,168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6153333333333334,0.4152732807188459,11.860000000000001,8.14,0.6153333333333334,16.533333333333335,0.7173387096774194,3.7199999999999998,0.03225806451612903,29,28,-1
Justice Hill,BAL,RB,236.69,240,13.0,00-0034975,15.0,85.10000000000001,127.1,47.0,228.0,1.0,51.0,42.0,383.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4152941176470588,0.3852393197353867,8.473333333333334,1.9200000000000002,0.4152941176470588,6.533333333333333,1.2969387755102042,6.553333333333334,0.04081632653061224,30,68,38
Brian Robinson Jr.,ATL,RB,174.34,165,11.0,00-0037746,14.0,139.8,159.8,187.0,799.0,8.0,25.0,20.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164705882352941,0.3213270095226338,11.700000000000001,9.135714285714286,0.5164705882352941,15.142857142857142,0.7726415094339624,2.564285714285714,0.03773584905660377,31,54,23
Tyrone Tracy Jr.,NYG,RB,141.04,137,8.0,00-0039384,17.0,144.3,182.3,192.0,839.0,5.0,53.0,38.0,284.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5735294117647058,0.31222176097563,10.958823529411765,6.7,0.5735294117647058,14.411764705882353,0.7604081632653061,4.258823529411765,0.024489795918367346,32,46,14
Kareem Hunt,FA,RB,316.46,331,,00-0033923,13.0,132.4,155.4,200.0,728.0,7.0,32.0,23.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498125,0.2833821690728896,11.953846153846154,8.830769230769231,0.498125,17.846153846153847,0.6698275862068965,3.123076923076923,0.03017241379310345,33,113,80
Tyjae Spears,TEN,RB,140.97,136,9.0,00-0039032,12.0,83.60000000000001,113.6,84.0,312.0,4.0,35.0,30.0,224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4275,0.2709249930793346,9.466666666666667,4.6000000000000005,0.4275,9.916666666666666,0.9546218487394958,4.866666666666667,0.04201680672268908,34,45,11
Najee Harris,NYG,RB,270.15,289,8.0,00-0036893,17.0,168.60000000000002,204.6,263.0,1043.0,6.0,48.0,36.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4977777777777778,0.2658364130888128,12.03529411764706,8.25294117647059,0.4977777777777778,18.294117647058822,0.6578778135048232,3.7823529411764705,0.01929260450160772,35,81,46
Kyle Juszczyk,SF,RB,295.22,395,8.0,00-0029892,14.0,38.6,57.6,5.0,26.0,1.0,31.0,19.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4947058823529411,0.2642402406891604,4.257142857142857,0.6142857142857142,0.4947058823529411,2.5714285714285716,1.6555555555555557,3.642857142857143,0.08333333333333333,36,94,58
Jerome Ford,WAS,RB,295.58,309,7.0,00-0037267,14.0,97.0,134.0,104.0,565.0,3.0,43.0,37.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.20296462367510967,9.571428571428571,5.321428571428571,0.54,10.5,0.9115646258503401,4.25,0.02040816326530612,37,95,58
Javonte Williams,DAL,RB,44.97,43,14.0,00-0036997,17.0,105.9,157.9,139.0,513.0,4.0,70.0,52.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338888888888889,0.17974121232223625,9.523529411764706,4.429411764705883,0.5338888888888889,12.294117647058824,0.7746411483253589,5.094117647058823,0.019138755980861243,38,16,-22
Ty Johnson,BUF,RB,258.24,262,7.0,00-0035537,17.0,73.7,91.7,41.0,213.0,1.0,25.0,18.0,284.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3045,0.02710373974832453,5.394117647058824,1.6058823529411765,0.3045,3.8823529411764706,1.3893939393939394,3.7882352941176474,0.06060606060606061,39,74,35
Travis Etienne Jr.,NO,RB,49.64,48,8.0,00-0036973,15.0,91.2,130.2,150.0,558.0,2.0,52.0,39.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5393333333333333,-0.011805423145176415,8.813333333333334,4.5200000000000005,0.5393333333333333,13.466666666666667,0.6544554455445546,4.293333333333334,0.009900990099009901,40,18,-22
Roschon Johnson,CHI,RB,342.58,405,10.0,00-0039021,12.0,61.4,77.4,55.0,150.0,6.0,20.0,16.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814285714285714,-0.016620570004329233,6.45,4.25,0.2814285714285714,6.25,1.032,2.1999999999999997,0.08,41,130,89
Jordan Mason,MIN,RB,119.27,118,6.0,00-0037525,12.0,104.0,115.0,153.0,789.0,3.0,14.0,11.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866666666666666,-0.04272900542240645,9.75,8.075000000000001,0.4866666666666666,13.916666666666666,0.7005988023952096,1.675,0.017964071856287425,42,41,-1
Jaylen Warren,PIT,RB,76.15,73,9.0,00-0037228,15.0,86.10000000000001,124.1,120.0,511.0,1.0,47.0,38.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,-0.07159965550547344,8.406666666666666,3.8066666666666666,0.455,11.133333333333333,0.7550898203592814,4.6,0.005988023952095809,43,27,-16
Miles Sanders,FA,RB,352.67,478,,00-0035243,11.0,53.3,77.30000000000001,55.0,205.0,2.0,30.0,24.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3336363636363636,-0.10102381043074932,7.027272727272727,2.9545454545454546,0.3336363636363636,7.7272727272727275,0.9094117647058824,4.072727272727272,0.03529411764705882,44,137,93
Samaje Perine,CIN,RB,267.34,270,6.0,00-0033526,17.0,53.4,81.4,20.0,92.0,1.0,35.0,28.0,322.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2575,-0.13930506135526355,4.788235294117648,0.8941176470588236,0.2575,3.235294117647059,1.4800000000000002,3.894117647058824,0.03636363636363636,45,80,35
Tank Bigsby,PHI,RB,168.78,156,10.0,00-0038555,15.0,122.0,129.0,168.0,766.0,7.0,12.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36125,-0.1491210970883343,8.733333333333333,7.906666666666667,0.36125,12.0,0.7277777777777777,0.8266666666666667,0.03888888888888889,46,53,7
Ray Davis,BUF,RB,196.31,182,7.0,00-0039875,16.0,99.1,116.1,113.0,442.0,3.0,19.0,17.0,189.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2225,-0.15491703130948037,7.2562500000000005,3.8875,0.2225,8.25,0.8795454545454546,3.3687500000000004,0.045454545454545456,47,56,9
Isaac Guerendo,SF,RB,301.52,312,8.0,00-0039363,13.0,81.2,96.2,84.0,420.0,4.0,16.0,15.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229375,-0.18701723433405723,7.4,5.076923076923077,0.229375,7.6923076923076925,0.9620000000000001,2.3230769230769233,0.04,48,100,52
Nick Chubb,FA,RB,331.12,383,,00-0034791,8.0,58.3,63.3,102.0,332.0,3.0,11.0,5.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4125,-0.19007841950288407,8.1625,6.4,0.4125,14.125,0.5778761061946902,1.7625,0.035398230088495575,49,124,75
Isiah Pacheco,DET,RB,160.48,152,6.0,00-0037197,7.0,44.900000000000006,56.900000000000006,83.0,310.0,1.0,16.0,12.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,-0.24911655095040902,8.128571428571428,5.285714285714286,0.434,14.142857142857142,0.5747474747474748,2.8428571428571425,0.010101010101010102,50,52,2
Tyler Goodson,ATL,RB,318.75,443,11.0,00-0037120,9.0,33.400000000000006,44.4,32.0,153.0,1.0,15.0,11.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,,-0.253573030107731,4.933333333333334,2.3666666666666667,,5.222222222222222,0.9446808510638299,2.566666666666667,0.0425531914893617,51,114,63
Devin Singletary,NYG,RB,293.51,295,8.0,00-0035250,15.0,75.60000000000001,96.6,113.0,437.0,4.0,24.0,21.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3893333333333333,-0.2840930033137999,6.706666666666666,4.513333333333334,0.3893333333333333,9.133333333333333,0.7343065693430657,2.1933333333333334,0.029197080291970802,52,93,41
Sean Tucker,TB,RB,198.16,189,10.0,00-0038951,11.0,59.7,68.7,50.0,308.0,2.0,12.0,9.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0872222222222222,-0.28896549498169755,6.245454545454544,3.8909090909090907,0.0872222222222222,5.636363636363637,1.1080645161290321,2.3545454545454545,0.04838709677419355,53,58,5
Isaiah Davis,NYJ,RB,254.38,252,13.0,00-0039798,9.0,36.9,45.9,30.0,174.0,1.0,12.0,9.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,-0.38348319038503165,5.1000000000000005,2.6,0.0999999999999999,4.666666666666667,1.092857142857143,2.5,0.047619047619047616,54,72,18
Jaleel McLaughlin,DEN,RB,300.79,317,10.0,00-0038794,16.0,73.2,97.2,113.0,496.0,1.0,27.0,24.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2764705882352941,-0.42790171804705324,6.2,3.475,0.2764705882352941,8.75,0.7085714285714286,2.725,0.02142857142857143,55,97,42
Emanuel Wilson,SEA,RB,220.38,216,11.0,00-0038797,17.0,85.0,96.0,103.0,502.0,4.0,14.0,11.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2305555555555555,-0.4348183998205494,5.647058823529412,4.364705882352942,0.2305555555555555,6.882352941176471,0.8205128205128205,1.2823529411764707,0.042735042735042736,56,64,8
Jeremy McNichols,WAS,RB,300.6,425,7.0,00-0033955,14.0,54.8,63.8,55.0,261.0,4.0,12.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,-0.466665201126554,4.414285714285714,3.5785714285714287,0.198,4.785714285714286,0.9223880597014925,0.8357142857142856,0.05970149253731343,57,96,39
Emari Demercado,KC,RB,291.74,298,5.0,00-0038705,13.0,38.7,54.7,24.0,223.0,1.0,20.0,16.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030769230769231,-0.4815011788433402,4.207692307692308,2.176923076923077,0.2030769230769231,3.3846153846153846,1.2431818181818182,2.0307692307692307,0.022727272727272728,58,92,34
Antonio Gibson,FA,RB,370.4,468,,00-0036328,17.0,80.4,103.4,120.0,538.0,1.0,29.0,23.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329411764705882,-0.4859078625730178,6.082352941176471,3.51764705882353,0.3329411764705882,8.764705882352942,0.6939597315436242,2.5647058823529414,0.006711409395973154,59,140,81
Chris Rodriguez Jr.,JAC,RB,139.45,133,7.0,00-0038611,6.0,30.5,31.5,35.0,173.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177777777777777,-0.5109405375712722,5.25,4.883333333333334,0.1177777777777777,6.0,0.875,0.3666666666666667,0.05555555555555555,60,42,-18
Dameon Pierce,PHI,RB,347.57,431,10.0,00-0037258,9.0,41.5,43.5,40.0,293.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607692307692307,-0.5312758740177831,4.833333333333333,4.588888888888889,0.1607692307692307,4.888888888888889,0.9886363636363636,0.24444444444444446,0.045454545454545456,61,132,71
Tyler Allgeier,ARI,RB,140.19,135,14.0,00-0037263,17.0,93.2,106.2,137.0,644.0,3.0,13.0,13.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494117647058823,-0.5394484812709981,6.129411764705883,4.847058823529412,0.2494117647058823,8.823529411764707,0.6946666666666667,1.2823529411764707,0.02,62,44,-18
Chris Brooks,GB,RB,267.22,268,11.0,00-0038685,11.0,31.200000000000003,42.2,36.0,183.0,1.0,13.0,11.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.5402373917513834,3.8363636363636364,2.209090909090909,,4.454545454545454,0.8612244897959185,1.6272727272727272,0.02040816326530612,63,79,16
Braelon Allen,NYJ,RB,174.47,166,13.0,00-0039794,17.0,66.2,85.2,92.0,334.0,2.0,27.0,19.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.5425749435939836,5.011764705882352,2.6705882352941175,0.26,7.0,0.7159663865546217,2.341176470588235,0.025210084033613446,64,55,-9
Kendre Miller,NO,RB,290.61,301,8.0,00-0038551,6.0,24.1,29.1,39.0,148.0,1.0,8.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799999999999999,-0.6485013095413725,4.8500000000000005,3.466666666666667,0.2799999999999999,7.833333333333333,0.6191489361702128,1.3833333333333335,0.02127659574468085,65,91,26
Kimani Vidal,LAC,RB,202.41,196,7.0,00-0039391,9.0,27.700000000000003,32.7,43.0,155.0,0.0,9.0,5.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.277,-0.7374557640278926,3.6333333333333337,1.7222222222222223,0.277,5.777777777777778,0.6288461538461539,1.911111111111111,0.019230769230769232,66,61,-5
Kenny Gainwell,TB,RB,100.76,98,10.0,00-0036919,16.0,46.6,62.6,75.0,290.0,1.0,22.0,16.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404761904761904,-0.785568089071456,3.9125,2.1875,0.2404761904761904,6.0625,0.6453608247422681,1.725,0.010309278350515464,67,34,-33
Khalil Herbert,FA,RB,273.67,438,,00-0036906,8.0,21.5,31.5,36.0,130.0,1.0,11.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,-0.8009797999821723,3.9375,2.375,0.135,5.875,0.6702127659574468,1.5625,0.02127659574468085,68,83,15
Hunter Luepke,DAL,RB,308.25,435,14.0,00-0038738,13.0,14.9,26.9,12.0,38.0,0.0,16.0,12.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,-0.8344749468434746,2.0692307692307694,0.2923076923076923,0.3025,2.1538461538461537,0.9607142857142857,1.776923076923077,0.0,69,107,38
Trey Benson,ARI,RB,260.63,276,14.0,00-0039921,12.0,41.0,47.0,63.0,291.0,1.0,6.0,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669230769230769,-0.8395520528487781,3.9166666666666665,2.9250000000000003,0.1669230769230769,5.75,0.6811594202898551,0.9916666666666667,0.014492753623188406,70,75,5
Ronnie Rivers,LAR,RB,341.25,459,11.0,00-0037557,5.0,13.3,18.3,22.0,99.0,0.0,6.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726315789473684,-0.9743543382243063,3.66,1.98,0.0726315789473684,5.6,0.6535714285714286,1.6800000000000002,0.0,71,129,58
Jonathon Brooks,CAR,RB,97.19,91,5.0,00-0039344,3.0,4.500000000000001,7.500000000000001,9.0,22.0,0.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-1.0574213911540185,2.5000000000000004,0.7333333333333334,0.11,4.0,0.6250000000000001,1.7666666666666668,0.0,72,32,-40
Sione Vaki,DET,RB,322.78,406,6.0,00-0039364,4.0,5.1,8.1,6.0,14.0,0.0,3.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205882352941176,-1.0617896764807853,2.025,0.35000000000000003,0.0205882352941176,2.25,0.8999999999999999,1.675,0.0,73,116,43
Keaton Mitchell,LAC,RB,152.37,147,7.0,00-0038454,2.0,5.800000000000001,6.800000000000001,15.0,30.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771428571428571,-1.069540727086629,3.4000000000000004,1.5,0.0771428571428571,8.0,0.42500000000000004,1.9000000000000001,0.0,74,49,-25
George Holani,SEA,RB,248.37,247,11.0,00-0039299,2.0,0.9,1.9,3.0,10.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.1035138449862942,0.95,0.5,,2.0,0.475,0.45,0.0,75,71,-4
Ty Chandler,NO,RB,281.0,442,8.0,00-0037276,10.0,22.4,28.4,56.0,182.0,0.0,6.0,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1344444444444444,-1.1121332502631025,2.84,1.8199999999999998,0.1344444444444444,6.2,0.45806451612903226,1.02,0.0,76,87,11
Will Shipley,PHI,RB,313.48,320,10.0,00-0039746,5.0,11.7,15.7,30.0,82.0,0.0,4.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,-1.1145020090180164,3.14,1.6400000000000001,0.055,6.8,0.46176470588235297,1.5,0.0,77,109,32
MarShawn Lloyd,GB,RB,197.81,181,11.0,00-0039811,1.0,1.8,2.8,6.0,15.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-1.1194270960197952,2.8,1.5,0.14,7.0,0.39999999999999997,1.3,0.0,78,57,-21
Travis Homer,PIT,RB,346.5,502,9.0,00-0035594,4.0,3.4000000000000004,6.4,6.0,23.0,0.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,-1.1383629025000288,1.6,0.5750000000000001,0.116,2.25,0.7111111111111111,1.025,0.0,79,131,52
Blake Corum,LAR,RB,110.31,110,11.0,00-0039738,14.0,26.5,33.5,58.0,207.0,0.0,8.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1117647058823529,-1.154039566633484,2.392857142857143,1.4785714285714289,0.1117647058823529,4.714285714285714,0.5075757575757576,0.9142857142857144,0.0,80,37,-43
Terrell Jennings,FA,RB,351.67,444,,00-0039757,2.0,3.3,3.3,13.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.1554770210366092,1.6500000000000001,1.6500000000000001,,7.0,0.23571428571428574,0.0,0.0,81,136,55
Jaylen Wright,MIA,RB,231.51,236,6.0,00-0039874,13.0,23.700000000000003,26.7,68.0,249.0,0.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1699999999999999,-1.2074882223331465,2.207692307692308,1.9153846153846155,0.1699999999999999,5.6923076923076925,0.3878378378378379,0.29230769230769227,0.0,82,67,-15
Reggie Gilliam,NE,RB,335.25,452,11.0,00-0036187,2.0,0.7000000000000001,0.7000000000000001,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.2713213787109947,0.35000000000000003,0.35000000000000003,,1.5,0.23333333333333336,0.0,0.0,83,126,43
Rasheen Ali,BAL,RB,325.5,413,13.0,00-0039796,4.0,3.1,3.1,10.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783333333333333,-1.4617448081420288,0.775,0.775,0.0783333333333333,3.0,0.25833333333333336,0.0,0.0,84,120,36
Dylan Laube,LV,RB,324.0,445,13.0,00-0039407,1.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-1.6796446954320552,0.0,0.0,0.004,1.0,0.0,0.0,0.0,85,118,33
Ashton Jeanty,LV,RB,16.61,13,13.0,,,,,,,,,,,,,,,,,,-1.6896446954320552,,,,,,,,86,5,-81
Omarion Hampton,LAC,RB,25.96,27,7.0,,,,,,,,,,,,,,,,,,-1.6996446954320552,,,,,,,,87,10,-77
Jeremiyah Love,ARI,RB,40.3,40,14.0,,,,,,,,,,,,,,,,,,-1.7096446954320552,,,,,,,,88,13,-75
Cam Skattebo,NYG,RB,56.42,55,8.0,,,,,,,,,,,,,,,,,,-1.7196446954320552,,,,,,,,89,19,-70
Quinshon Judkins,CLE,RB,61.3,62,11.0,,,,,,,,,,,,,,,,,,-1.7296446954320552,,,,,,,,90,23,-67
TreVeyon Henderson,NE,RB,67.61,66,11.0,,,,,,,,,,,,,,,,,,-1.7396446954320552,,,,,,,,91,24,-67
Bhayshul Tuten,JAC,RB,69.36,68,7.0,,,,,,,,,,,,,,,,,,-1.7496446954320553,,,,,,,,92,25,-67
Jadarian Price,SEA,RB,74.52,70,11.0,,,,,,,,,,,,,,,,,,-1.7596446954320553,,,,,,,,93,26,-67
RJ Harvey,DEN,RB,93.58,89,10.0,,,,,,,,,,,,,,,,,,-1.7696446954320553,,,,,,,,94,31,-63
Kyle Monangai,CHI,RB,111.59,111,10.0,,,,,,,,,,,,,,,,,,-1.7796446954320553,,,,,,,,95,38,-57
Jacory Croskey-Merritt,WAS,RB,117.14,116,7.0,,,,,,,,,,,,,,,,,,-1.7896446954320553,,,,,,,,96,40,-56
Woody Marks,HOU,RB,139.6,134,8.0,,,,,,,,,,,,,,,,,,-1.7996446954320553,,,,,,,,97,43,-54
Dylan Sampson,CLE,RB,147.93,141,11.0,,,,,,,,,,,,,,,,,,-1.809644695432055,,,,,,,,98,48,-50
Jonah Coleman,DEN,RB,159.31,153,10.0,,,,,,,,,,,,,,,,,,-1.8196446954320553,,,,,,,,99,51,-48
Emmett Johnson,KC,RB,198.98,194,5.0,,,,,,,,,,,,,,,,,,-1.829644695432055,,,,,,,,100,59,-41
Mike Washington Jr.,LV,RB,203.34,203,13.0,,,,,,,,,,,,,,,,,,-1.839644695432055,,,,,,,,101,62,-39
Nicholas Singleton,TEN,RB,211.55,204,9.0,,,,,,,,,,,,,,,,,,-1.8496446954320551,,,,,,,,102,63,-39
Jaydon Blue,DAL,RB,220.69,222,14.0,,,,,,,,,,,,,,,,,,-1.8596446954320551,,,,,,,,103,65,-38
Kaytron Allen,WAS,RB,229.36,224,7.0,,,,,,,,,,,,,,,,,,-1.8696446954320551,,,,,,,,104,66,-38
Ollie Gordon II,MIA,RB,241.66,238,6.0,,,,,,,,,,,,,,,,,,-1.8796446954320551,,,,,,,,105,69,-36
Demond Claiborne,MIN,RB,244.05,255,6.0,,,,,,,,,,,,,,,,,,-1.8896446954320552,,,,,,,,106,70,-36
Kaelon Black,SF,RB,255.46,267,8.0,,,,,,,,,,,,,,,,,,-1.8996446954320552,,,,,,,,107,73,-34
Jordan James,SF,RB,263.07,265,8.0,,,,,,,,,,,,,,,,,,-1.9096446954320552,,,,,,,,108,76,-32
LeQuint Allen Jr.,JAC,RB,264.85,264,7.0,,,,,,,,,,,,,,,,,,-1.9196446954320552,,,,,,,,109,77,-32
DJ Giddens,IND,RB,267.05,278,13.0,,,,,,,,,,,,,,,,,,-1.9296446954320552,,,,,,,,110,78,-32
Devin Neal,NO,RB,272.64,286,8.0,,,,,,,,,,,,,,,,,,-1.9396446954320552,,,,,,,,111,82,-29
Brashard Smith,KC,RB,277.59,293,5.0,,,,,,,,,,,,,,,,,,-1.9496446954320552,,,,,,,,112,84,-28
Kaleb Johnson,PIT,RB,279.01,294,9.0,,,,,,,,,,,,,,,,,,-1.9596446954320552,,,,,,,,113,85,-28
Malik Davis,DAL,RB,279.61,287,14.0,,,,,,,,,,,,,,,,,,-1.9696446954320552,,,,,,,,114,86,-28
Seth McGowan,IND,RB,285.73,299,13.0,,,,,,,,,,,,,,,,,,-1.9796446954320552,,,,,,,,115,88,-27
